created_at,text,url,replies,retweets,favorites,user,bioguide_id,party,state
12/12/15 21:01,"""...Congress can make meaningful, bipartisan progress on pressing challenges through the wide embrace of what works"" https://t.co/GHWO8musoI",https://twitter.com/SenBennetCO/status/675782438275035137,2,9,5,SenBennetCO,B001267,D,CO
12/12/15 17:15,Natural Soda has created good jobs on the Western Slope and this bill will help a thriving industry prosper. https://t.co/UuiR2IsNHt,https://twitter.com/SenBennetCO/status/675725570001399808,0,4,2,SenBennetCO,B001267,D,CO
12/11/15 18:46,"Big news! This new law empowers students, teachers, and local school districts across Colorado. #ESEA https://t.co/2iy5afrqXp",https://twitter.com/SenBennetCO/status/675386089817817088,1,5,4,SenBennetCO,B001267,D,CO
12/10/15 16:23,"Congrats to the 4 Colorado cities that made the top 25 of @MilkenInstitute's annual ""Best Performing Cities Index"" https://t.co/ENa5NZG2kp",https://twitter.com/SenBennetCO/status/674987823808778240,0,3,5,SenBennetCO,B001267,D,CO
12/9/15 20:36,"RT @hickforco: Congrats, Atticus for winning the #BensBeginners cooking contest today with your Hawaiian rice recipe. #Yum https://t.co/cvr‰Û_",https://twitter.com/SenBennetCO/status/674689085718601728,2,5,13,SenBennetCO,B001267,D,CO
12/9/15 18:21,Congress has finally done it's job &amp; passed fixes to No Child Left Behind. A good step for students &amp; teachers in CO https://t.co/EG7M85v2pQ,https://twitter.com/SenBennetCO/status/674655018629201921,3,7,8,SenBennetCO,B001267,D,CO
12/8/15 18:27,This plan is a terrible idea. It flies in the face of our values. #diversityisourstrength https://t.co/7Y0T2wT3yx,https://twitter.com/SenBennetCO/status/674294347966365697,10,8,11,SenBennetCO,B001267,D,CO
12/8/15 0:29,"""All agree he acted heroically. And the Navy says the Colorado Springs man was their first casualty that day"" https://t.co/aCfRWSLrL9",https://twitter.com/SenBennetCO/status/674022853046497281,0,2,1,SenBennetCO,B001267,D,CO
12/7/15 21:58,(2/2): We must never forget those who lost their lives and those who bravely served 74 years ago at Pearl Harbor,https://twitter.com/SenBennetCO/status/673985009028435968,0,1,1,SenBennetCO,B001267,D,CO
12/7/15 21:58,"(1/2): Spoke with Lt. Downing, the 2nd oldest known Pearl Harbor survivor &amp; Coloradan before the State of the Union https://t.co/Q8C3kDgBIW",https://twitter.com/SenBennetCO/status/673984942196453376,1,3,5,SenBennetCO,B001267,D,CO
12/4/15 1:25,Defunct mines pose serious threats to CO. Our bill ensures mining companies contribute to cleanups through royalties https://t.co/92tSWhgrNs,https://twitter.com/SenBennetCO/status/672587387294224384,4,8,10,SenBennetCO,B001267,D,CO
12/3/15 23:00,Passage of this bill will help ensure Coloradans have better access to clean drinking water https://t.co/3rTsyn2xxZ,https://twitter.com/SenBennetCO/status/672550945985703937,1,5,4,SenBennetCO,B001267,D,CO
12/3/15 20:15,This bill provides a number of benefits for Colorado‰Ûªs economy &amp; environment. https://t.co/iYjkKXdo0A,https://twitter.com/SenBennetCO/status/672509398091104256,0,1,4,SenBennetCO,B001267,D,CO
12/3/15 19:32,"The illnesses our brave 9/11 heroes suffer from won't expire, neither should their health care. Congress must #renew911health now",https://twitter.com/SenBennetCO/status/672498662711390208,3,41,59,SenBennetCO,B001267,D,CO
12/1/15 22:00,We mourn the 3 who were murdered last Friday ‰ÛÓ all of whom were parents. All of whom represent the best of Colorado https://t.co/fPX9T5frVy,https://twitter.com/SenBennetCO/status/671811189849104384,3,6,6,SenBennetCO,B001267,D,CO
11/28/15 3:13,"Our thoughts tonight are with the victims and their families, Planned Parenthood, and the city and police department of Colorado Springs",https://twitter.com/SenBennetCO/status/670440310732820480,7,82,118,SenBennetCO,B001267,D,CO
11/26/15 16:02,"Happy Thanksgiving from Susan, me, and the girls",https://twitter.com/SenBennetCO/status/669908989686116352,1,4,9,SenBennetCO,B001267,D,CO
11/25/15 18:55,Yesterday Minoru Yasui‰Ûªs family posthumously received a well-deserved Presidential Medal of Freedom. His story here https://t.co/hiFrAaTRcw,https://twitter.com/SenBennetCO/status/669590336289705985,1,3,1,SenBennetCO,B001267,D,CO
11/24/15 21:25,"In addition to cleaning our air, the bill would support Colorado‰Ûªs economy and diverse energy sector. Read more ‰ Õ https://t.co/VqiqQTNJQa",https://twitter.com/SenBennetCO/status/669265703304896512,1,3,4,SenBennetCO,B001267,D,CO
11/20/15 19:02,We're pleased our amendment to cap testing hours passed. Now we must finish our work and finally fix the law https://t.co/yKVGc85EXV,https://twitter.com/SenBennetCO/status/667779947549892609,0,4,2,SenBennetCO,B001267,D,CO
11/20/15 2:07,"This bill represents meaningful progress to help our students, our teachers, and schools all across Colorado https://t.co/nmzZdSyMG0",https://twitter.com/SenBennetCO/status/667524530735218688,1,2,1,SenBennetCO,B001267,D,CO
11/19/15 21:59,"Our new carbon capture bill would enhance our diverse energy industry, boost our economy, &amp; protect our environment https://t.co/L6QHGmAfO4",https://twitter.com/SenBennetCO/status/667462265235480576,3,1,5,SenBennetCO,B001267,D,CO
11/18/15 23:04,We‰Ûªre continuing our bipartisan fight for reauthorization and funding of the LWCF. RT to stand with us https://t.co/eQHYyyhWn8,https://twitter.com/SenBennetCO/status/667116265492881408,2,12,1,SenBennetCO,B001267,D,CO
11/18/15 19:24,Captain Flo congratulations on your Medal of Honor. Your bravery and heroism continues to make Colorado proud https://t.co/kg8tySuwCs,https://twitter.com/SenBennetCO/status/667060828110196736,1,8,3,SenBennetCO,B001267,D,CO
11/17/15 23:02,This is another example of Coloradans coming together to find common ground and develop common sense solutions https://t.co/NRLLuMQl5q,https://twitter.com/SenBennetCO/status/666753204621877248,1,1,1,SenBennetCO,B001267,D,CO
11/14/15 0:48,We stand by those affected by these horrific acts of terror in France. Our deepest sympathies go out to the victims and their families,https://twitter.com/SenBennetCO/status/665330305725677568,14,15,27,SenBennetCO,B001267,D,CO
11/12/15 20:58,Congratulations Captain Groberg on receiving the Medal of Honor. We forever owe you our thanks for your heroism https://t.co/RxL7AOQLAX,https://twitter.com/SenBennetCO/status/664910280846090242,2,4,5,SenBennetCO,B001267,D,CO
11/11/15 18:29,Thank you https://t.co/VyTzlVhWV4,https://twitter.com/SenBennetCO/status/664510307302117376,1,4,1,SenBennetCO,B001267,D,CO
11/9/15 23:03,"A pillar of Southwestern history, the SW Chief will continue to run thanks to the efforts of officials in SE CO https://t.co/xYLWXEZL6N",https://twitter.com/SenBennetCO/status/663854468513984512,3,8,4,SenBennetCO,B001267,D,CO
11/7/15 20:05,"Did you know today is #NationalBisonDay? Celebrate the historical, cultural, and economic contribution of Bison in Colorado &amp; the West",https://twitter.com/SenBennetCO/status/663084775817654273,2,13,9,SenBennetCO,B001267,D,CO
11/7/15 18:02,Congratulations to all the honorees and thank you for helping Colorado's innovation economy lead the nation https://t.co/ev9Z7B2ZRC,https://twitter.com/SenBennetCO/status/663053817332629504,0,2,2,SenBennetCO,B001267,D,CO
11/5/15 20:45,"200+ mines in CO are leaking acid mine drainage, polluting headwaters. Our bill will help prevent future disasters https://t.co/6cDs7il6Wz",https://twitter.com/SenBennetCO/status/662370204387819520,7,7,8,SenBennetCO,B001267,D,CO
11/4/15 22:32,Congratulations to Littleton for being named the number 2 small city in the country! https://t.co/lqfsVVmhYB,https://twitter.com/SenBennetCO/status/662034774396157952,1,7,9,SenBennetCO,B001267,D,CO
11/3/15 23:50,We‰Ûªre standing up for the CO caregivers like Lynn in Loveland &amp; the millions like her across America https://t.co/vfbJc5kQWz #ACTCaucus,https://twitter.com/SenBennetCO/status/661691962043428864,1,3,7,SenBennetCO,B001267,D,CO
11/3/15 23:02,We‰Ûªll continue to press to ensure the payments are actually made to those affected by the Gold King Mine spill https://t.co/5F4GStfU3l,https://twitter.com/SenBennetCO/status/661679765019987968,2,4,2,SenBennetCO,B001267,D,CO
11/3/15 19:49,The drone test site will help CU-Boulder &amp; the community draw business to CO &amp; drive innovation &amp; important research https://t.co/ReC6OPrPl1,https://twitter.com/SenBennetCO/status/661631290010042368,2,8,11,SenBennetCO,B001267,D,CO
11/1/15 21:32,The @EPA must provide assurances to local gov't &amp; tribes hurt by the Gold King Mine spill that they'll be reimbursed https://t.co/lmx1kOUs5c,https://twitter.com/SenBennetCO/status/660932349526323200,3,9,4,SenBennetCO,B001267,D,CO
10/31/15 17:23,Important news for startups across Colorado: They can now raise funds through crowdfunding campaigns. https://t.co/RmYlvzlR3m,https://twitter.com/SenBennetCO/status/660507288067637248,5,7,4,SenBennetCO,B001267,D,CO
10/30/15 0:12,"Did you know, after the 2013 floods, LWCF grants helped repair damage? Lets reauthorize &amp; fund the LWCF. Sign here: https://t.co/LbP6NTJwO5",https://twitter.com/SenBennetCO/status/659885434571329536,1,3,4,SenBennetCO,B001267,D,CO
10/29/15 19:40,Students who rely on free and reduced meal programs often go hungry during the summer. We can help address this. https://t.co/Wz27OT1ACG,https://twitter.com/SenBennetCO/status/659817122269384704,4,2,4,SenBennetCO,B001267,D,CO
10/28/15 18:47,Glad to see the Southwest Chief corridor awarded this grant. The rail line is crucial to local economies in SE CO. https://t.co/VSdlcuCfA2,https://twitter.com/SenBennetCO/status/659441419011125248,1,5,2,SenBennetCO,B001267,D,CO
10/27/15 22:33,We formed the Caregivers Caucus to advocate for families caring for loved ones with dementia and other illnesses https://t.co/BONHvXsZCS,https://twitter.com/SenBennetCO/status/659135976443396096,2,1,2,SenBennetCO,B001267,D,CO
10/27/15 20:01,"Another important milestone for the Orion spacecraft, largely a product of Littleton, Colorado  https://t.co/X316BqEMjF #NASA #MileCloser",https://twitter.com/SenBennetCO/status/659097505406128129,1,5,3,SenBennetCO,B001267,D,CO
10/27/15 17:49,"Many Colorado small businesses rely on the Ex-Im Bank. The House voted to bring it back, now it's time for the Senate to act  #ExIm4Jobs",https://twitter.com/SenBennetCO/status/659064362582351872,7,4,4,SenBennetCO,B001267,D,CO
10/26/15 21:36,We reached out to @SpeakerBoehner to urge him to consider a bipartisan agenda important to Colorado &amp; our nation https://t.co/OsUe8WbHiz,https://twitter.com/SenBennetCO/status/658759087660924928,2,6,4,SenBennetCO,B001267,D,CO
10/24/15 17:33,We're working on Good Samaritan and hard rock mining reform bills to prevent future Gold King Mines https://t.co/IlWmCxFcaS,https://twitter.com/SenBennetCO/status/657973081080664064,3,4,3,SenBennetCO,B001267,D,CO
10/23/15 21:32,Great news for people traveling to and from DIA https://t.co/Y8DQ9L8NSv,https://twitter.com/SenBennetCO/status/657670952298356736,1,3,4,SenBennetCO,B001267,D,CO
10/22/15 19:16,RT @OurPublicLands: Sens. Bennett &amp; Gardner introduce bipartisan #publiclands bill. https://t.co/XdlxpSfyx0  #COPolitics #keepitpublic @Cor‰Û_,https://twitter.com/SenBennetCO/status/657274427760103424,0,2,2,SenBennetCO,B001267,D,CO
10/22/15 17:26,"The @DurangoHerald is right. We must work quickly to reauthorize and fund the LWCF.  RT if you agree ‰ Õ https://t.co/ouFn7MH11b",https://twitter.com/SenBennetCO/status/657246558761713664,0,3,0,SenBennetCO,B001267,D,CO
10/21/15 22:03,"Our immigration system's broken. We passed a bipartisan bill to fix it. Start w that, not 1 that hurts public safety https://t.co/fU0qpGjycV",https://twitter.com/SenBennetCO/status/656954047547756544,10,2,3,SenBennetCO,B001267,D,CO
10/21/15 19:00,Glad to see the @GJAirport and @TSA were able to come to an agreement to modify the airport's security plan https://t.co/3fln5Vv9b0,https://twitter.com/SenBennetCO/status/656907938506784769,1,0,2,SenBennetCO,B001267,D,CO
10/16/15 17:08,Add your name: Tell Congress it's time to reauthorize the LWCF! http://t.co/LbP6NTrVWx,https://twitter.com/SenBennetCO/status/655067839875973120,5,4,5,SenBennetCO,B001267,D,CO
10/15/15 16:50,I‰Ûªm going purple today to take a stand against bullying and support #LGBT youth. #SpiritDay,https://twitter.com/SenBennetCO/status/654700878918619136,4,4,7,SenBennetCO,B001267,D,CO
10/14/15 21:07,"Over 6000 wind energy jobs in CO wouldn‰Ûªt be possible without earth science. #earthsciweek15, #scienceisessential http://t.co/OGIXoqBI1I",https://twitter.com/SenBennetCO/status/654403065617887232,6,9,12,SenBennetCO,B001267,D,CO
10/14/15 18:30,Happy to welcome the winners of the #FYPx contest to Mesa Verde and Great Sand Dunes National Parks. Can't wait to see what they discover.,https://twitter.com/SenBennetCO/status/654363582197465088,0,3,3,SenBennetCO,B001267,D,CO
10/14/15 15:05,The tax code regarding ditch irrigation systems is broken. It's time to pass S.B 384 http://t.co/hDKYEDhEKy,https://twitter.com/SenBennetCO/status/654311961908219907,3,3,0,SenBennetCO,B001267,D,CO
10/13/15 22:01,Our country is desperate for a model of leadership in DC that is bipartisan &amp; focused on the things we can agree on http://t.co/XC7mckDVlG,https://twitter.com/SenBennetCO/status/654054272124850176,10,5,9,SenBennetCO,B001267,D,CO
10/13/15 20:50,RT @ulalaunch: .@SenBennetCO: We are lucky to have ULA in Colorado.Ppl who went to our colleges &amp; launch nation's most important satellites‰Û_,https://twitter.com/SenBennetCO/status/654036485147099136,1,6,4,SenBennetCO,B001267,D,CO
10/9/15 19:59,In Colorado LWCF has helped support our economy &amp; heritage. It's time to renew it now! https://t.co/eEYYE1RhHO,https://twitter.com/SenBennetCO/status/652574240802250752,1,4,6,SenBennetCO,B001267,D,CO
10/6/15 21:33,We have broad bipartisan support for the LWCF-- It‰Ûªs time to renew it. RT if you stand with us! #RenewLWCF http://t.co/ScfgnJTdYF,https://twitter.com/SenBennetCO/status/651510735013588993,3,25,7,SenBennetCO,B001267,D,CO
10/5/15 20:40,"It‰Ûªs time to renew the Land Water Conservation Fund, retweet if you agree! http://t.co/lK75g02Zuv",https://twitter.com/SenBennetCO/status/651134814108545024,4,43,14,SenBennetCO,B001267,D,CO
10/2/15 18:13,Lets salute the Coloradans who were resilient during the recession &amp; continue to create manufacturing jobs https://t.co/awjQPBRmcZ #MFGDay15,https://twitter.com/SenBennetCO/status/650010791953850368,4,4,5,SenBennetCO,B001267,D,CO
10/1/15 22:45,WATCH: an update on what we're doing to rectify the Gold King Mine spill and ensure it doesn't happen again https://t.co/EY9j5suufX,https://twitter.com/SenBennetCO/status/649716802923028480,3,6,1,SenBennetCO,B001267,D,CO
10/1/15 17:37,Congress has finally created a path forward to complete the Aurora VA medical center. http://t.co/8lXu4Wll1H,https://twitter.com/SenBennetCO/status/649639192251748352,1,6,5,SenBennetCO,B001267,D,CO
9/30/15 23:07,Congratulations Centennial Elementary on being named a National Blue Ribbon School. Read about their hard work here: http://t.co/RMchQ0HZEO,https://twitter.com/SenBennetCO/status/649359836061110272,1,5,3,SenBennetCO,B001267,D,CO
9/30/15 20:56,This simple sensible reform to our tax code would streamline our current energy tax policy http://t.co/YyZa2tdN7D,https://twitter.com/SenBennetCO/status/649327014609047552,2,2,3,SenBennetCO,B001267,D,CO
9/29/15 21:30,"While #MarsWater is cool, the fact that the imaging technology to find it was developed in Boulder makes it cooler! http://t.co/KXpNltZ6Zm",https://twitter.com/SenBennetCO/status/648973198999035904,1,7,12,SenBennetCO,B001267,D,CO
9/28/15 22:11,Washington has allowed politics to trump problem solving. Here's how we can fix it and get back to working together: http://t.co/NlONMBnFcE,https://twitter.com/SenBennetCO/status/648620993334804480,4,11,3,SenBennetCO,B001267,D,CO
9/24/15 22:50,We must set politics aside &amp; pass a clean bill to keep the government open. RT if you agree. http://t.co/JXZUZ6AjHa http://t.co/QWv63UeIkp,https://twitter.com/SenBennetCO/status/647181454913441793,12,18,14,SenBennetCO,B001267,D,CO
9/24/15 19:27,We need to renew LWCF before it expires on 9/30 to ensure that future Coloradans will continue to enjoy these areas http://t.co/MB6TqC93BU,https://twitter.com/SenBennetCO/status/647130180624977920,2,12,3,SenBennetCO,B001267,D,CO
9/24/15 14:14,Congrats to Joseph M. Gilmore on finally receiving the Soldiers‰Ûª Medal 42 years later. Watch to hear his story: http://t.co/advw0nn54E,https://twitter.com/SenBennetCO/status/647051378469171203,0,2,5,SenBennetCO,B001267,D,CO
9/23/15 22:08,The Gold King Mine disaster took a toll on business in the area. Our bill helps those business owners be compensated http://t.co/sZqI4mDg7h,https://twitter.com/SenBennetCO/status/646808289095712768,9,10,4,SenBennetCO,B001267,D,CO
9/23/15 18:39,"What an incredibly bright, hard-working, and resilient young woman. You make Colorado proud, Viviana http://t.co/vPG1vVBMGa",https://twitter.com/SenBennetCO/status/646755848681848832,0,5,5,SenBennetCO,B001267,D,CO
9/22/15 21:20,The #SageGrouse decision is a reminder that Coloradans work together to develop commonsense solutions http://t.co/4jNFwRRHfR #wildlifewins,https://twitter.com/SenBennetCO/status/646433826382614528,0,5,3,SenBennetCO,B001267,D,CO
9/22/15 19:27,.@SenCoryGardner and I have a proposal to hold Senators accountable if the gov't shuts down. Stay until it reopens http://t.co/hxvmCqFxC3,https://twitter.com/SenBennetCO/status/646405479401431040,3,7,9,SenBennetCO,B001267,D,CO
9/21/15 21:36,A government shutdown would have a dramatic affect across CO. We should work in a bipartisan way to avoid a shutdown http://t.co/2gJgeMuQip,https://twitter.com/SenBennetCO/status/646075603234500608,9,10,12,SenBennetCO,B001267,D,CO
9/18/15 20:03,Happy 68th Birthday to the @usairforce. Aim High‰Û_Fly-Fight-Win https://t.co/RUEJVwHKVV #afbday2015,https://twitter.com/SenBennetCO/status/644965098591793152,0,1,2,SenBennetCO,B001267,D,CO
9/18/15 17:33,Government shutdown is unacceptable. Join @SenCoryGardner and I in our plan to avoid one &amp; hold Senators accountable https://t.co/dEketztmPE,https://twitter.com/SenBennetCO/status/644927220440559616,5,2,8,SenBennetCO,B001267,D,CO
9/17/15 22:37,"CO‰Ûªs Principals of the Year, Joel Rivera &amp; Kevin Jones, stopped by today. Thanks to them for supporting our kids",https://twitter.com/SenBennetCO/status/644641244900036608,1,2,2,SenBennetCO,B001267,D,CO
9/17/15 20:04,"Today on Constitution Day and Citizenship Day, let's honor the signing of our Constitution and those who have become citizens _Ùà__Ùàü",https://twitter.com/SenBennetCO/status/644602830024781824,3,2,6,SenBennetCO,B001267,D,CO
9/17/15 16:38,Yesterday I questioned @GinaEPA about the Gold King Mine disaster &amp; what we must do to ensure it won't happen again https://t.co/43h7KZVPLy,https://twitter.com/SenBennetCO/status/644550944651386881,4,2,3,SenBennetCO,B001267,D,CO
9/16/15 16:50,We owe it to our 9/11 heroes to provide them w/ the care they need &amp; deserve. Congress must #renew911health &amp; make these programs permanent,https://twitter.com/SenBennetCO/status/644191538793189377,2,18,12,SenBennetCO,B001267,D,CO
9/16/15 16:05,"Over the next month, we‰Ûªll celebrate our thriving Latino community &amp; recognize the many contributions it's made to CO http://t.co/rnv45xI8QK",https://twitter.com/SenBennetCO/status/644180413196406785,1,1,2,SenBennetCO,B001267,D,CO
9/15/15 22:45,"Thanks to @NGVAmerica for of its work to encourage cleaner, cheaper LNG. Look forward to continuing to work together http://t.co/ohsXjfS3jp",https://twitter.com/SenBennetCO/status/643918545462628352,2,0,3,SenBennetCO,B001267,D,CO
9/15/15 19:11,"From outdoor amenities to microbreweries and farm-to-table food, 7 of Colorado's cities made the top 100 http://t.co/PgNnbvYcSs",https://twitter.com/SenBennetCO/status/643864751995531265,4,4,3,SenBennetCO,B001267,D,CO
9/14/15 17:55,We're working with @Interior to show the collaborative effort in Colorado to protect Greater sage-grouse habitat http://t.co/KhkYcC9WvX,https://twitter.com/SenBennetCO/status/643483107719553025,4,11,4,SenBennetCO,B001267,D,CO
9/11/15 22:05,Today marks the 2nd anniversary of the devastating flooding we experienced in September 2013 http://t.co/LemLU9Fbtg,https://twitter.com/SenBennetCO/status/642458870070185985,1,4,1,SenBennetCO,B001267,D,CO
9/11/15 15:43,"14 years ago, The World Trade Center &amp; Pentagon were attacked. Let us #NeverForget the lives we lost and the heroes who ran towards danger",https://twitter.com/SenBennetCO/status/642362760681160704,6,0,5,SenBennetCO,B001267,D,CO
9/9/15 21:12,Are you the parent of a 4th grader? Sign up for the Every Kid in a Park Program &amp; explore Beautiful CO http://t.co/zYK2ORdcFA #FindYourPark,https://twitter.com/SenBennetCO/status/641720743391182848,5,6,2,SenBennetCO,B001267,D,CO
9/9/15 19:41,This year Congress let a crucial set of laws designed to help small businesses expire. Lets pass a permanent solution http://t.co/hsm7N2RF5O,https://twitter.com/SenBennetCO/status/641697835902234624,5,1,2,SenBennetCO,B001267,D,CO
9/2/15 19:29,RT @theNEUAC: Colo. LIHEAP advocates meet w/U.S. Sen. Michael Bennet 9/2 to thank him for supporting increased funding. http://t.co/HuUfP6P‰Û_,https://twitter.com/SenBennetCO/status/639158332264161280,1,2,2,SenBennetCO,B001267,D,CO
9/2/15 18:59,Glad to see @OSMRE close to completing work to keep the Colowyo mine open &amp; protect critical jobs in NW Colorado http://t.co/uZBMj9fD5R,https://twitter.com/SenBennetCO/status/639150700736421888,4,2,3,SenBennetCO,B001267,D,CO
8/28/15 22:30,We need to ensure that businesses like @pewag in Pueblo can continue to grow &amp; create good jobs here in Colorado http://t.co/1mBGoKQjaP,https://twitter.com/SenBennetCO/status/637391822214590464,8,3,5,SenBennetCO,B001267,D,CO
8/27/15 19:26,It's time to simplify the FAFSA to make it more accessible and easier to complete for families http://t.co/4bYpkfxFDD http://t.co/F98WxkejTz,https://twitter.com/SenBennetCO/status/636983101110009856,10,20,11,SenBennetCO,B001267,D,CO
8/25/15 19:05,Colorado is now the first state to have an @ItsOnUs community thanks to a dedicated group in Fort Collins http://t.co/z5ZILF862u,https://twitter.com/SenBennetCO/status/636253047971258368,2,13,12,SenBennetCO,B001267,D,CO
8/21/15 20:44,Only in Colorado can you meet on top of a beautiful mountain &amp; discuss legislation that protects key land in the area http://t.co/WVvswwMaZa,https://twitter.com/SenBennetCO/status/634828340688519168,3,5,13,SenBennetCO,B001267,D,CO
8/19/15 23:00,RT @ConservationCO: RELEASE: Diverse Stakeholders Support Senate Bill Conserving #ContinentalDivide Region in Colorado http://t.co/odFyO9ZT‰Û_,https://twitter.com/SenBennetCO/status/634137918223872000,2,5,0,SenBennetCO,B001267,D,CO
8/19/15 22:26,Reauthorizing and funding the LWCF will help conserve areas like the Toll Property for future Coloradans to enjoy http://t.co/psDFBUICLB,https://twitter.com/SenBennetCO/status/634129440247824384,2,6,7,SenBennetCO,B001267,D,CO
8/19/15 18:47,We're proud of the Colorado startups helping to create jobs and innovate across our state. #StartupDay http://t.co/wEmH3mn8mC,https://twitter.com/SenBennetCO/status/634074175146205184,3,3,6,SenBennetCO,B001267,D,CO
8/17/15 17:43,Congrats to The Durango Aerospace Design Team for winning 2nd in the International Space Settlement Design Comp. http://t.co/8F7H7kwzMO,https://twitter.com/SenBennetCO/status/633333223007875072,3,3,4,SenBennetCO,B001267,D,CO
8/12/15 21:25,"Today, CO and NM delegations urged Pres to ensure any and all fed resources are available for #GoldKingMine spill http://t.co/pS9IpEx8nd",https://twitter.com/SenBennetCO/status/631577344919117824,4,5,3,SenBennetCO,B001267,D,CO
8/9/15 22:24,We will hold the @EPA accountable. Right now our main concern is addressing this blowout and ensuring safe water. http://t.co/QKI3m8IDnQ,https://twitter.com/SenBennetCO/status/630504913085181952,23,20,17,SenBennetCO,B001267,D,CO
8/8/15 18:31,The @EPA should be more forthcoming with full test results from #AnimasRiver water samples. The community deserves to know,https://twitter.com/SenBennetCO/status/630083874576437248,14,28,24,SenBennetCO,B001267,D,CO
8/6/15 22:45,"Glad to see our wildfire mitigation provision, the Good Neighbor Authority, is being implemented by @forestservice http://t.co/6lUsquowTK",https://twitter.com/SenBennetCO/status/629423161512169472,2,3,3,SenBennetCO,B001267,D,CO
8/6/15 20:26,Our country‰Ûªs form of government is defined by our fundamental right and  responsibility to vote http://t.co/nnA5CDOtld #RestoreTheVRA,https://twitter.com/SenBennetCO/status/629388208090906624,5,7,6,SenBennetCO,B001267,D,CO
8/4/15 23:49,We have a duty to make sure zip codes don't determine the quality of education our kids receive http://t.co/gLoCU8wqhP,https://twitter.com/SenBennetCO/status/628714518424723461,6,11,9,SenBennetCO,B001267,D,CO
8/4/15 19:58,"RT @AARPadvocates: ""There has not been a lot of attention paid in Washington to the needs of caregivers."" @SenBennetCO http://t.co/kxPe0bMA‰Û_",https://twitter.com/SenBennetCO/status/628656268148764673,0,8,4,SenBennetCO,B001267,D,CO
8/4/15 16:26,"In CO we work hard, we work together, and we work towards solutions. @SenCoryGardner &amp; I saw that on the Wheat Tour https://t.co/qY0Dckvj6F",https://twitter.com/SenBennetCO/status/628602857936297984,2,1,5,SenBennetCO,B001267,D,CO
8/1/15 15:35,"139 never looked so good, Colorado. Happy Colorado day! How are you celebrating? http://t.co/MVrLy8e312",https://twitter.com/SenBennetCO/status/627502807248011265,5,10,10,SenBennetCO,B001267,D,CO
7/31/15 22:34,"Today in Northern CO, we discussed the need for a longterm highway trust fund bill. Then kicked off The Working For Working Families Tour",https://twitter.com/SenBennetCO/status/627246049694978048,2,4,3,SenBennetCO,B001267,D,CO
7/30/15 20:18,"Over the last 50 years, Medicare and Medicaid have improved the quality of life for many Coloradans #KeepingUSHealthy http://t.co/8GI2Bb61BT",https://twitter.com/SenBennetCO/status/626849390884483072,7,8,6,SenBennetCO,B001267,D,CO
7/30/15 17:51,"We don't need a @Forbes list to know Colorado is a great state for business, but having 5 cities named is great news http://t.co/YPzIxG6JyI",https://twitter.com/SenBennetCO/status/626812350159564800,1,8,7,SenBennetCO,B001267,D,CO
7/28/15 17:31,"No worker should have to sacrifice a day‰Ûªs pay, or their job altogether, just to take care of themselves or their sick child. #HFAnow",https://twitter.com/SenBennetCO/status/626082618426171392,3,1,5,SenBennetCO,B001267,D,CO
7/28/15 16:23,"From Denver parks to the San Juan Mountains, the LWCF has protected land across CO and helped our tourism economy http://t.co/U4Dv6TLGDG",https://twitter.com/SenBennetCO/status/626065442533179396,6,16,11,SenBennetCO,B001267,D,CO
7/26/15 17:43,"25 years ago today, the ADA took effect. A historic piece of legislation the led to greater equality for those living with disabilities.",https://twitter.com/SenBennetCO/status/625360752996519936,3,8,8,SenBennetCO,B001267,D,CO
7/23/15 18:50,Everyone should have a fair chance to provide for their families no matter who they are or love #EqualityForward http://t.co/LyFw6RwKIt,https://twitter.com/SenBennetCO/status/624290595410939904,1,13,9,SenBennetCO,B001267,D,CO
7/16/15 21:19,"Passing ECAA has been a long time coming, and it‰Ûªs encouraging we passed it with overwhelming bipartisan support http://t.co/jLJUNpzDPL",https://twitter.com/SenBennetCO/status/621791181060636672,1,3,7,SenBennetCO,B001267,D,CO
7/16/15 14:06,RT @lynn_bartels: .@SenBennetCO brings his education experience to revising No Child Left Behind. http://t.co/q6q4eJZEhR #copolitics,https://twitter.com/SenBennetCO/status/621682216272285696,0,3,2,SenBennetCO,B001267,D,CO
7/15/15 20:02,Solving income inequality starts with a great education. Let's give all our kids a chance to succeed https://t.co/34N6yWhC2V,https://twitter.com/SenBennetCO/status/621409578262130689,8,0,6,SenBennetCO,B001267,D,CO
7/15/15 18:18,Congratulations to @lynn_bartels on an unbelievable run. Legendary work. #copolitics,https://twitter.com/SenBennetCO/status/621383240281145344,1,7,10,SenBennetCO,B001267,D,CO
7/14/15 20:35,Congrats to all involved with the #PlutoFlyby. It's a great day for Colorado as we continue to excel in aerospace http://t.co/o3wNe5TRfE,https://twitter.com/SenBennetCO/status/621055340105236480,0,7,3,SenBennetCO,B001267,D,CO
7/14/15 18:45,"Proud to say Ralph, the imaging tool that provided this amazing picture, was built by a Boulder company https://t.co/xuAwyaMait",https://twitter.com/SenBennetCO/status/621027766578872320,3,10,13,SenBennetCO,B001267,D,CO
7/14/15 17:11,Congress has an important responsibility as it reviews the Iran deal. Read the full statement here: http://t.co/EGmdWf3JRE,https://twitter.com/SenBennetCO/status/621003994576605184,12,4,6,SenBennetCO,B001267,D,CO
